293868
word	neg	pos	rateNeg	ratePos
强横	1	0	7.024445068839562E-5	0.0
不悦	3	1	2.1073335206518685E-4	7.024445068839562E-5
偏狭	1	0	7.024445068839562E-5	0.0
不文明	2	0	1.4048890137679124E-4	0.0
异	97	82	0.006813711716774375	0.00576004495644844
感同身受	0	2	0.0	1.4048890137679124E-4
荒凉	6	10	4.214667041303737E-4	7.024445068839561E-4
强	285	251	0.02001966844619275	0.0176313571227873
弱	11	11	7.726889575723518E-4	7.726889575723518E-4
考究	1	0	7.024445068839562E-5	0.0
详细	10	9	7.024445068839561E-4	6.322000561955605E-4
忌	7	3	4.917111548187693E-4	2.1073335206518685E-4
甜美	0	3	0.0	2.1073335206518685E-4
守时	2	1	1.4048890137679124E-4	7.024445068839562E-5
不慎	2	4	1.4048890137679124E-4	2.809778027535825E-4
完整	3	0	2.1073335206518685E-4	0.0
不愿	26	13	0.001826355717898286	9.13177858949143E-4
忧	4	0	2.809778027535825E-4	0.0
忠	18	15	0.001264400112391121	0.0010536667603259344
快	294	613	0.020651868502388312	0.043059848271986514
念	26	45	0.001826355717898286	0.003161000280977803
可笑	19	0	0.0013346445630795167	0.0
通情达理	2	0	1.4048890137679124E-4	0.0
杂乱	3	4	2.1073335206518685E-4	2.809778027535825E-4
不愧	0	23	0.0	0.0016156223658330992
徒	4	8	2.809778027535825E-4	5.61955605507165E-4
为宜	0	3	0.0	2.1073335206518685E-4
得当	0	3	0.0	2.1073335206518685E-4
常规	2	1	1.4048890137679124E-4	7.024445068839562E-5
无礼	4	1	2.809778027535825E-4	7.024445068839562E-5
幽	4	90	2.809778027535825E-4	0.006322000561955606
亮丽	0	1	0.0	7.024445068839562E-5
幻	1	7	7.024445068839562E-5	4.917111548187693E-4
害怕	1	11	7.024445068839562E-5	7.726889575723518E-4
干	325	1111	0.022829446473728577	0.07804158471480753
平	245	354	0.017209890418656927	0.02486653554369205
需要	193	338	0.013557178982860353	0.02374262433267772
不懈	0	1	0.0	7.024445068839562E-5
卓越	0	1	0.0	7.024445068839562E-5
手快	1	0	7.024445068839562E-5	0.0
有味	18	17	0.001264400112391121	0.0011941556617027255
庄重	0	1	0.0	7.024445068839562E-5
玩忽	1	0	7.024445068839562E-5	0.0
主导	2	0	1.4048890137679124E-4	0.0
零乱	1	0	7.024445068839562E-5	0.0
美观	1	1	7.024445068839562E-5	7.024445068839562E-5
希	254	403	0.017842090474852485	0.028308513627423433
精神饱满	0	2	0.0	1.4048890137679124E-4
帅	0	11	0.0	7.726889575723518E-4
过细	0	3	0.0	2.1073335206518685E-4
勤快	0	16	0.0	0.00112391121101433
常	902	2122	0.06336049452093284	0.1490587243607755
苦心	0	1	0.0	7.024445068839562E-5
急于	4	1	2.809778027535825E-4	7.024445068839562E-5
风光	1	6	7.024445068839562E-5	4.214667041303737E-4
小家子气	5	2	3.5122225344197806E-4	1.4048890137679124E-4
指责	4	0	2.809778027535825E-4	0.0
不过意	0	1	0.0	7.024445068839562E-5
酸臭	0	2	0.0	1.4048890137679124E-4
淡而无味	0	2	0.0	1.4048890137679124E-4
负责	50	29	0.0035122225344197807	0.0020370890699634727
阴暗	12	0	8.429334082607474E-4	0.0
有名	3	28	2.1073335206518685E-4	0.001966844619275077
廉	17	34	0.0011941556617027255	0.002388311323405451
尊重	34	6	0.002388311323405451	4.214667041303737E-4
斗胆	2	0	1.4048890137679124E-4	0.0
惦记	1	0	7.024445068839562E-5	0.0
隐隐	1	0	7.024445068839562E-5	0.0
无知	0	1	0.0	7.024445068839562E-5
包容	0	2	0.0	1.4048890137679124E-4
污秽	1	0	7.024445068839562E-5	0.0
财大气粗	2	0	1.4048890137679124E-4	0.0
应	387	743	0.027184602416409104	0.05219162686147794
别具一格	0	2	0.0	1.4048890137679124E-4
废	15	4	0.0010536667603259344	2.809778027535825E-4
庆	43	100	0.0030205113796010117	0.0070244450688395615
顶尖	0	2	0.0	1.4048890137679124E-4
康	25	61	0.0017561112672098904	0.0042849114919921326
庸	3	5	2.1073335206518685E-4	3.5122225344197806E-4
无精打采	3	0	2.1073335206518685E-4	0.0
半新不旧	0	2	0.0	1.4048890137679124E-4
大	2155	4792	0.15137679123349254	0.3366114076987918
重点	5	4	3.5122225344197806E-4	2.809778027535825E-4
头	433	501	0.0304158471480753	0.0351924697948862
夷	8	35	5.61955605507165E-4	0.0024585557740938466
不平	4	3	2.809778027535825E-4	2.1073335206518685E-4
不幸	5	5	3.5122225344197806E-4	3.5122225344197806E-4
夸	20	27	0.0014048890137679123	0.0018966001685866817
激动	1	0	7.024445068839562E-5	0.0
复	159	88	0.011168867659454903	0.0061815116605788145
独具匠心	0	2	0.0	1.4048890137679124E-4
得意	0	2	0.0	1.4048890137679124E-4
奢	7	18	4.917111548187693E-4	0.001264400112391121
奥	26	51	0.001826355717898286	0.0035824669851081763
全心全意	0	2	0.0	1.4048890137679124E-4
得天独厚	0	2	0.0	1.4048890137679124E-4
熟悉	10	28	7.024445068839561E-4	0.001966844619275077
奸	1	0	7.024445068839562E-5	0.0
大发雷霆	1	0	7.024445068839562E-5	0.0
不可接受	0	2	0.0	1.4048890137679124E-4
好	2375	6596	0.1668305703849396	0.4633323967406575
奉	32	5	0.00224782242202866	3.5122225344197806E-4
感激涕零	2	0	1.4048890137679124E-4	0.0
摇摇晃晃	2	0	1.4048890137679124E-4	0.0
马马虎虎	9	8	6.322000561955605E-4	5.61955605507165E-4
奖	12	17	8.429334082607474E-4	0.0011941556617027255
心寒	7	0	4.917111548187693E-4	0.0
华贵	0	1	0.0	7.024445068839562E-5
妥	5	19	3.5122225344197806E-4	0.0013346445630795167
呆滞	0	3	0.0	2.1073335206518685E-4
厌倦	1	0	7.024445068839562E-5	0.0
人声鼎沸	2	0	1.4048890137679124E-4	0.0
价高	4	9	2.809778027535825E-4	6.322000561955605E-4
单调	3	22	2.1073335206518685E-4	0.0015453779151447036
郁郁	0	1	0.0	7.024445068839562E-5
妄	2	0	1.4048890137679124E-4	0.0
奢望	1	0	7.024445068839562E-5	0.0
铁	82	259	0.00576004495644844	0.018193312728294466
妙	15	15	0.0010536667603259344	0.0010536667603259344
不得体	1	0	7.024445068839562E-5	0.0
妖	0	2	0.0	1.4048890137679124E-4
珍惜	4	0	2.809778027535825E-4	0.0
冷清清	2	5	1.4048890137679124E-4	3.5122225344197806E-4
钝	3	2	2.1073335206518685E-4	1.4048890137679124E-4
钟	435	569	0.03055633604945209	0.03996909244169711
不当	3	1	2.1073335206518685E-4	7.024445068839562E-5
优雅	1	23	7.024445068839562E-5	0.0016156223658330992
动气	1	0	7.024445068839562E-5	0.0
堵	37	29	0.0025990446754706378	0.0020370890699634727
长	232	372	0.01629671255970778	0.026130935656083168
默认	4	1	2.809778027535825E-4	7.024445068839562E-5
恒定	1	0	7.024445068839562E-5	0.0
照样	7	4	4.917111548187693E-4	2.809778027535825E-4
费事	2	0	1.4048890137679124E-4	0.0
有一套	2	4	1.4048890137679124E-4	2.809778027535825E-4
投入	4	10	2.809778027535825E-4	7.024445068839561E-4
出色	0	3	0.0	2.1073335206518685E-4
五星级	65	186	0.004565889294745715	0.013065467828041584
古香古色	0	1	0.0	7.024445068839562E-5
集中	3	6	2.1073335206518685E-4	4.214667041303737E-4
混乱	17	6	0.0011941556617027255	4.214667041303737E-4
迟疑	0	1	0.0	7.024445068839562E-5
阳性	0	2	0.0	1.4048890137679124E-4
过硬	0	3	0.0	2.1073335206518685E-4
褒奖	0	3	0.0	2.1073335206518685E-4
锦	95	59	0.006673222815397584	0.004144422590615341
不得了	18	17	0.001264400112391121	0.0011941556617027255
十足	0	3	0.0	2.1073335206518685E-4
锐	0	2	0.0	1.4048890137679124E-4
有涵养	0	1	0.0	7.024445068839562E-5
错	475	4903	0.03336611407698792	0.3444085417252037
不快	16	22	0.00112391121101433	0.0015453779151447036
闹	102	256	0.007164933970216353	0.01798257937622928
有为	5	3	3.5122225344197806E-4	2.1073335206518685E-4
闷	109	70	0.007656645125035122	0.004917111548187693
昏沉	2	2	1.4048890137679124E-4	1.4048890137679124E-4
墨	2	9	1.4048890137679124E-4	6.322000561955605E-4
丰富	13	276	9.13177858949143E-4	0.01938746838999719
细心	2	35	1.4048890137679124E-4	0.0024585557740938466
最佳	2	15	1.4048890137679124E-4	0.0010536667603259344
雄伟	1	0	7.024445068839562E-5	0.0
能干	3	1	2.1073335206518685E-4	7.024445068839562E-5
欠妥	0	2	0.0	1.4048890137679124E-4
面目可憎	1	0	7.024445068839562E-5	0.0
壮	16	5	0.00112391121101433	3.5122225344197806E-4
乌烟瘴气	1	1	7.024445068839562E-5	7.024445068839562E-5
舒缓	0	3	0.0	2.1073335206518685E-4
发脾气	7	0	4.917111548187693E-4	0.0
实事求是	1	0	7.024445068839562E-5	0.0
陈	233	268	0.01636695701039618	0.018825512784490024
陋	87	27	0.0061112672098904185	0.0018966001685866817
锋利	0	2	0.0	1.4048890137679124E-4
险	32	32	0.00224782242202866	0.00224782242202866
贴切	2	0	1.4048890137679124E-4	0.0
陶	2	6	1.4048890137679124E-4	4.214667041303737E-4
高贵	3	1	2.1073335206518685E-4	7.024445068839562E-5
阔	2	38	1.4048890137679124E-4	0.0026692891261590333
阴森森	2	1	1.4048890137679124E-4	7.024445068839562E-5
无疑	0	7	0.0	4.917111548187693E-4
孛	4	1	2.809778027535825E-4	7.024445068839562E-5
灯红酒绿	0	1	0.0	7.024445068839562E-5
孤	3	3	2.1073335206518685E-4	2.1073335206518685E-4
调皮	1	0	7.024445068839562E-5	0.0
阴	32	18	0.00224782242202866	0.001264400112391121
阳	90	330	0.006322000561955606	0.023180668727170554
差劲	47	6	0.003301489182354594	4.214667041303737E-4
没用	25	8	0.0017561112672098904	5.61955605507165E-4
安	443	933	0.03111829165495926	0.06553807249227311
宏	4	8	2.809778027535825E-4	5.61955605507165E-4
完	303	323	0.021284068558583873	0.022688957572351783
宁	69	82	0.004846867097499297	0.00576004495644844
雄	4	6	2.809778027535825E-4	4.214667041303737E-4
雅	11	105	7.726889575723518E-4	0.00737566732228154
说好话	1	0	7.024445068839562E-5	0.0
定	966	1222	0.06785613936499016	0.08583871874121944
实	838	1127	0.058864849676875525	0.07916549592582187
宝	84	188	0.005900533857825232	0.013205956729418376
宜	175	363	0.012292778870469232	0.02549873559988761
尊贵	4	3	2.809778027535825E-4	2.1073335206518685E-4
铁定	2	1	1.4048890137679124E-4	7.024445068839562E-5
宠	0	2	0.0	1.4048890137679124E-4
无用	4	0	2.809778027535825E-4	0.0
坚决	28	9	0.001966844619275077	6.322000561955605E-4
灰色	5	3	3.5122225344197806E-4	2.1073335206518685E-4
容	128	212	0.00899128968811464	0.01489182354593987
急切	1	0	7.024445068839562E-5	0.0
不适应	1	6	7.024445068839562E-5	4.214667041303737E-4
宽	164	528	0.01152008991289688	0.03708906996347289
害	71	71	0.004987355998876089	0.004987355998876089
零	36	22	0.002528800224782242	0.0015453779151447036
富	29	321	0.0020370890699634727	0.022548468670974993
守时间	2	0	1.4048890137679124E-4	0.0
密	38	34	0.0026692891261590333	0.002388311323405451
高超	1	0	7.024445068839562E-5	0.0
隆	16	14	0.00112391121101433	9.834223096375386E-4
寂	0	2	0.0	1.4048890137679124E-4
一本正经	0	1	0.0	7.024445068839562E-5
公道	7	47	4.917111548187693E-4	0.003301489182354594
滋润	0	1	0.0	7.024445068839562E-5
隐	14	23	9.834223096375386E-4	0.0016156223658330992
寒	23	22	0.0016156223658330992	0.0015453779151447036
胆战心惊	1	0	7.024445068839562E-5	0.0
要不得	0	1	0.0	7.024445068839562E-5
寥	2	0	1.4048890137679124E-4	0.0
寡	1	0	7.024445068839562E-5	0.0
难	333	302	0.02339140207923574	0.021213824107895476
不稳定	7	9	4.917111548187693E-4	6.322000561955605E-4
刺眼	1	1	7.024445068839562E-5	7.024445068839562E-5
对	1212	1849	0.0851362742343355	0.1298819893228435
经心	4	0	2.809778027535825E-4	0.0
难闻	20	9	0.0014048890137679123	6.322000561955605E-4
静	91	616	0.006392245012644001	0.0432705816240517
非	834	1943	0.058583871874121944	0.1364849676875527
威	11	61	7.726889575723518E-4	0.0042849114919921326
铁杆儿	1	0	7.024445068839562E-5	0.0
合理	37	192	0.0025990446754706378	0.013486934532171958
娇	0	3	0.0	2.1073335206518685E-4
两面三刀	1	0	7.024445068839562E-5	0.0
妥当	1	4	7.024445068839562E-5	2.809778027535825E-4
差可	1	1	7.024445068839562E-5	7.024445068839562E-5
低价位	0	2	0.0	1.4048890137679124E-4
寂静	0	2	0.0	1.4048890137679124E-4
有礼貌	9	58	6.322000561955605E-4	0.004074178139926945
偏激	1	0	7.024445068839562E-5	0.0
红旗	0	5	0.0	3.5122225344197806E-4
爱上	0	4	0.0	2.809778027535825E-4
悲剧	1	0	7.024445068839562E-5	0.0
震	22	32	0.0015453779151447036	0.00224782242202866
幽雅	0	22	0.0	0.0015453779151447036
需	242	449	0.01699915706659174	0.031539758359089634
不巧	0	4	0.0	2.809778027535825E-4
婉	3	5	2.1073335206518685E-4	3.5122225344197806E-4
婷	0	2	0.0	1.4048890137679124E-4
金玉	1	2	7.024445068839562E-5	1.4048890137679124E-4
有义务	8	0	5.61955605507165E-4	0.0
怒斥	1	0	7.024445068839562E-5	0.0
随遇而安	0	1	0.0	7.024445068839562E-5
清澈见底	0	1	0.0	7.024445068839562E-5
鄙视	10	4	7.024445068839561E-4	2.809778027535825E-4
粗心	1	3	7.024445068839562E-5	2.1073335206518685E-4
叫真	0	1	0.0	7.024445068839562E-5
德性	0	1	0.0	7.024445068839562E-5
惊人	4	2	2.809778027535825E-4	1.4048890137679124E-4
没关系	3	9	2.1073335206518685E-4	6.322000561955605E-4
寒心	3	1	2.1073335206518685E-4	7.024445068839562E-5
委婉	1	0	7.024445068839562E-5	0.0
忠实	8	2	5.61955605507165E-4	1.4048890137679124E-4
一律	3	4	2.1073335206518685E-4	2.809778027535825E-4
拾金不昧	0	2	0.0	1.4048890137679124E-4
郑重	1	0	7.024445068839562E-5	0.0
韶	0	3	0.0	2.1073335206518685E-4
均匀	0	1	0.0	7.024445068839562E-5
嫌	15	28	0.0010536667603259344	0.001966844619275077
无理	5	2	3.5122225344197806E-4	1.4048890137679124E-4
照旧	2	0	1.4048890137679124E-4	0.0
悲凉	1	0	7.024445068839562E-5	0.0
一心	0	2	0.0	1.4048890137679124E-4
平静	1	0	7.024445068839562E-5	0.0
嫩	1	3	7.024445068839562E-5	2.1073335206518685E-4
平实	0	1	0.0	7.024445068839562E-5
暴	4	16	2.809778027535825E-4	0.00112391121101433
热火	1	0	7.024445068839562E-5	0.0
乱成一团	2	0	1.4048890137679124E-4	0.0
暗	91	50	0.006392245012644001	0.0035122225344197807
曼	6	11	4.214667041303737E-4	7.726889575723518E-4
低等	0	1	0.0	7.024445068839562E-5
溢美	1	0	7.024445068839562E-5	0.0
黑灯瞎火	5	0	3.5122225344197806E-4	0.0
地动山摇	1	0	7.024445068839562E-5	0.0
热点	2	0	1.4048890137679124E-4	0.0
热烈	1	0	7.024445068839562E-5	0.0
可爱	5	13	3.5122225344197806E-4	9.13177858949143E-4
伟大	1	0	7.024445068839562E-5	0.0
昭	1	2	7.024445068839562E-5	1.4048890137679124E-4
是	8639	14236	0.6068418094970497	1.0
低劣	5	0	3.5122225344197806E-4	0.0
绝望	5	0	3.5122225344197806E-4	0.0
显	142	326	0.009974711997752178	0.02289969092441697
单薄	1	1	7.024445068839562E-5	7.024445068839562E-5
安稳	2	0	1.4048890137679124E-4	0.0
明	586	488	0.04116324810339983	0.03427929193593706
昏	39	20	0.002739533576847429	0.0014048890137679123
昌	17	49	0.0011941556617027255	0.003441978083731385
着急	4	5	2.809778027535825E-4	3.5122225344197806E-4
佳丽	1	0	7.024445068839562E-5	0.0
低端	0	2	0.0	1.4048890137679124E-4
易	62	136	0.0043551559426805286	0.009553245293621804
晦	4	0	2.809778027535825E-4	0.0
滑稽	2	7	1.4048890137679124E-4	4.917111548187693E-4
一等	0	3	0.0	2.1073335206518685E-4
山清水秀	0	3	0.0	2.1073335206518685E-4
智	6	5	4.214667041303737E-4	3.5122225344197806E-4
晶	18	73	0.001264400112391121	0.00512784490025288
晰	15	11	0.0010536667603259344	7.726889575723518E-4
铁心	0	2	0.0	1.4048890137679124E-4
平安	16	3	0.00112391121101433	2.1073335206518685E-4
依然	37	22	0.0025990446754706378	0.0015453779151447036
憋气	1	0	7.024445068839562E-5	0.0
希望	249	394	0.017490868221410508	0.02767631357122787
优胜	1	0	7.024445068839562E-5	0.0
枯	1	3	7.024445068839562E-5	2.1073335206518685E-4
天真	0	2	0.0	1.4048890137679124E-4
留心	1	0	7.024445068839562E-5	0.0
果	926	1431	0.06504636133745434	0.10051980893509413
头痛	4	2	2.809778027535825E-4	1.4048890137679124E-4
枉	4	8	2.809778027535825E-4	5.61955605507165E-4
杂草丛生	1	0	7.024445068839562E-5	0.0
鞠躬	1	2	7.024445068839562E-5	1.4048890137679124E-4
有点旧	10	78	7.024445068839561E-4	0.005479067153694858
柔	3	32	2.1073335206518685E-4	0.00224782242202866
维护	10	31	7.024445068839561E-4	0.0021775779713402643
节省	2	8	1.4048890137679124E-4	5.61955605507165E-4
清醒	0	2	0.0	1.4048890137679124E-4
不合格	3	2	2.1073335206518685E-4	1.4048890137679124E-4
朴	3	30	2.1073335206518685E-4	0.0021073335206518687
木	33	149	0.0023180668727170554	0.010466423152570946
望	510	559	0.035824669851081764	0.03926664793481315
期	228	502	0.0160157347569542	0.0352627142455746
朗	0	16	0.0	0.00112391121101433
黄色	21	6	0.001475133464456308	4.214667041303737E-4
板	147	139	0.010325934251194156	0.009763978645686991
松	23	61	0.0016156223658330992	0.0042849114919921326
杰	1	2	7.024445068839562E-5	1.4048890137679124E-4
满心欢喜	0	5	0.0	3.5122225344197806E-4
美滋滋	0	3	0.0	2.1073335206518685E-4
着想	4	15	2.809778027535825E-4	0.0010536667603259344
便民	0	1	0.0	7.024445068839562E-5
无表情	11	2	7.726889575723518E-4	1.4048890137679124E-4
杂	76	74	0.005338578252318067	0.0051980893509412755
冷清	6	22	4.214667041303737E-4	0.0015453779151447036
摆好	1	0	7.024445068839562E-5	0.0
小心眼	1	1	7.024445068839562E-5	7.024445068839562E-5
冷淡	20	10	0.0014048890137679123	7.024445068839561E-4
实用	2	36	1.4048890137679124E-4	0.002528800224782242
私下	2	0	1.4048890137679124E-4	0.0
端方	0	2	0.0	1.4048890137679124E-4
秀丽	0	2	0.0	1.4048890137679124E-4
变相	7	1	4.917111548187693E-4	7.024445068839562E-5
受看	2	0	1.4048890137679124E-4	0.0
留意	5	5	3.5122225344197806E-4	3.5122225344197806E-4
愧疚	0	1	0.0	7.024445068839562E-5
薄弱	0	2	0.0	1.4048890137679124E-4
了不得	0	1	0.0	7.024445068839562E-5
荣幸	1	4	7.024445068839562E-5	2.809778027535825E-4
特级	1	0	7.024445068839562E-5	0.0
有求必应	1	10	7.024445068839562E-5	7.024445068839561E-4
团结	1	1	7.024445068839562E-5	7.024445068839562E-5
烦琐	2	0	1.4048890137679124E-4	0.0
豪华	156	412	0.010958134307389716	0.028940713683618995
引人入胜	0	1	0.0	7.024445068839562E-5
不清洁	2	0	1.4048890137679124E-4	0.0
采纳	3	5	2.1073335206518685E-4	3.5122225344197806E-4
俗气	1	1	7.024445068839562E-5	7.024445068839562E-5
琳琅满目	0	2	0.0	1.4048890137679124E-4
实实在在	0	1	0.0	7.024445068839562E-5
令人满意	7	28	4.917111548187693E-4	0.001966844619275077
尽如人意	3	6	2.1073335206518685E-4	4.214667041303737E-4
货真价实	0	4	0.0	2.809778027535825E-4
廉价	9	4	6.322000561955605E-4	2.809778027535825E-4
最主要	5	11	3.5122225344197806E-4	7.726889575723518E-4
大跌眼镜	8	0	5.61955605507165E-4	0.0
斗	18	16	0.001264400112391121	0.00112391121101433
斐	0	3	0.0	2.1073335206518685E-4
斜	11	34	7.726889575723518E-4	0.002388311323405451
丰盛	2	85	1.4048890137679124E-4	0.005970778308513627
自认	1	3	7.024445068839562E-5	2.1073335206518685E-4
伸缩	0	1	0.0	7.024445068839562E-5
美丽	4	42	2.809778027535825E-4	0.002950266928912616
新	296	835	0.020792357403765102	0.05865411632481034
斥	7	2	4.917111548187693E-4	1.4048890137679124E-4
偏颇	2	0	1.4048890137679124E-4	0.0
遗憾	23	121	0.0016156223658330992	0.00849957853329587
懒得	20	9	0.0014048890137679123	6.322000561955605E-4
非正常	1	2	7.024445068839562E-5	1.4048890137679124E-4
作势	0	2	0.0	1.4048890137679124E-4
零星	4	1	2.809778027535825E-4	7.024445068839562E-5
入眼	2	3	1.4048890137679124E-4	2.1073335206518685E-4
旺	13	53	9.13177858949143E-4	0.0037229558864849675
无害	0	4	0.0	2.809778027535825E-4
旧	571	668	0.040109581343073894	0.04692329305984827
不等	6	4	4.214667041303737E-4	2.809778027535825E-4
楚楚	9	6	6.322000561955605E-4	4.214667041303737E-4
深切	2	1	1.4048890137679124E-4	7.024445068839562E-5
窝火	2	0	1.4048890137679124E-4	0.0
优良	0	5	0.0	3.5122225344197806E-4
名牌	0	5	0.0	3.5122225344197806E-4
露骨	0	1	0.0	7.024445068839562E-5
上等	1	3	7.024445068839562E-5	2.1073335206518685E-4
中看	1	0	7.024445068839562E-5	0.0
文明	6	5	4.214667041303737E-4	3.5122225344197806E-4
来火	0	1	0.0	7.024445068839562E-5
敏	9	21	6.322000561955605E-4	0.001475133464456308
衣衫不整	1	0	7.024445068839562E-5	0.0
深刻	10	41	7.024445068839561E-4	0.00288002247822422
大摇大摆	1	0	7.024445068839562E-5	0.0
看不起	0	1	0.0	7.024445068839562E-5
硬生生	1	0	7.024445068839562E-5	0.0
整	333	757	0.02339140207923574	0.053175049171115485
敬	56	100	0.003933689238550154	0.0070244450688395615
敢	151	65	0.010606912053947738	0.004565889294745715
散	36	117	0.002528800224782242	0.008218600730542288
敦	4	29	2.809778027535825E-4	0.0020370890699634727
拥	9	38	6.322000561955605E-4	0.0026692891261590333
地下	28	40	0.001966844619275077	0.0028097780275358245
诚挚	16	14	0.00112391121101433	9.834223096375386E-4
嚣张	2	0	1.4048890137679124E-4	0.0
属实	0	1	0.0	7.024445068839562E-5
尽心	1	4	7.024445068839562E-5	2.809778027535825E-4
拜	14	18	9.834223096375386E-4	0.001264400112391121
拘	0	2	0.0	1.4048890137679124E-4
拙	2	3	1.4048890137679124E-4	2.1073335206518685E-4
抠	3	5	2.1073335206518685E-4	3.5122225344197806E-4
投诉	153	28	0.010747400955324529	0.001966844619275077
景色优美	0	5	0.0	3.5122225344197806E-4
现实	4	1	2.809778027535825E-4	7.024445068839562E-5
震惊	8	0	5.61955605507165E-4	0.0
抗议	10	2	7.024445068839561E-4	1.4048890137679124E-4
抓	11	13	7.726889575723518E-4	9.13177858949143E-4
失礼	1	1	7.024445068839562E-5	7.024445068839562E-5
明媚	0	2	0.0	1.4048890137679124E-4
承	98	35	0.00688395616746277	0.0024585557740938466
批	31	28	0.0021775779713402643	0.001966844619275077
英明	1	1	7.024445068839562E-5	7.024445068839562E-5
缺德	1	0	7.024445068839562E-5	0.0
低价	6	7	4.214667041303737E-4	4.917111548187693E-4
旧式	1	0	7.024445068839562E-5	0.0
整洁	16	185	0.00112391121101433	0.012995223377353189
散漫	1	1	7.024445068839562E-5	7.024445068839562E-5
戆	0	2	0.0	1.4048890137679124E-4
成	267	331	0.01875526833380163	0.023250913177858948
革命	0	2	0.0	1.4048890137679124E-4
在乎	10	6	7.024445068839561E-4	4.214667041303737E-4
孤立	0	1	0.0	7.024445068839562E-5
不负责任	13	0	9.13177858949143E-4	0.0
别扭	5	3	3.5122225344197806E-4	2.1073335206518685E-4
有目共睹	0	2	0.0	1.4048890137679124E-4
要死要活	1	0	7.024445068839562E-5	0.0
毛骨悚然	3	2	2.1073335206518685E-4	1.4048890137679124E-4
冷漠	9	8	6.322000561955605E-4	5.61955605507165E-4
晃晃悠悠	2	0	1.4048890137679124E-4	0.0
混合	1	2	7.024445068839562E-5	1.4048890137679124E-4
批准	1	1	7.024445068839562E-5	7.024445068839562E-5
有礼	11	86	7.726889575723518E-4	0.006041022759202023
不卑不亢	2	0	1.4048890137679124E-4	0.0
推	285	569	0.02001966844619275	0.03996909244169711
杂牌	0	1	0.0	7.024445068839562E-5
不甘	3	1	2.1073335206518685E-4	7.024445068839562E-5
乌涂	0	1	0.0	7.024445068839562E-5
捷	58	61	0.004074178139926945	0.0042849114919921326
清净	4	9	2.809778027535825E-4	6.322000561955605E-4
分明	2	0	1.4048890137679124E-4	0.0
清冷	1	0	7.024445068839562E-5	0.0
狠狠	1	0	7.024445068839562E-5	0.0
无愧	2	5	1.4048890137679124E-4	3.5122225344197806E-4
善良	0	2	0.0	1.4048890137679124E-4
期盼	2	17	1.4048890137679124E-4	0.0011941556617027255
像话	2	0	1.4048890137679124E-4	0.0
损	44	14	0.0030907558302894073	9.834223096375386E-4
时髦	0	2	0.0	1.4048890137679124E-4
尊敬	48	78	0.0033717336330429896	0.005479067153694858
美味	3	12	2.1073335206518685E-4	8.429334082607474E-4
死气沉沉	1	0	7.024445068839562E-5	0.0
哈喇	1	0	7.024445068839562E-5	0.0
有福	1	0	7.024445068839562E-5	0.0
安生	1	2	7.024445068839562E-5	1.4048890137679124E-4
低下	4	1	2.809778027535825E-4	7.024445068839562E-5
合法	2	0	1.4048890137679124E-4	0.0
挤	20	55	0.0014048890137679123	0.003863444787861759
挚	19	16	0.0013346445630795167	0.00112391121101433
若隐若现	0	2	0.0	1.4048890137679124E-4
挂	139	110	0.009763978645686991	0.007726889575723518
无意	1	12	7.024445068839562E-5	8.429334082607474E-4
内疚	2	0	1.4048890137679124E-4	0.0
有种	11	15	7.726889575723518E-4	0.0010536667603259344
惊	50	103	0.0035122225344197807	0.007235178420904749
时尚	9	24	6.322000561955605E-4	0.0016858668165214948
自行	17	24	0.0011941556617027255	0.0016858668165214948
传统	3	8	2.1073335206518685E-4	5.61955605507165E-4
惜	32	107	0.00224782242202866	0.007516156223658331
惕	0	5	0.0	3.5122225344197806E-4
惨	19	21	0.0013346445630795167	0.001475133464456308
惭	0	2	0.0	1.4048890137679124E-4
惬	0	49	0.0	0.003441978083731385
不堪入耳	1	0	7.024445068839562E-5	0.0
惮	1	0	7.024445068839562E-5	0.0
顺畅	2	3	1.4048890137679124E-4	2.1073335206518685E-4
惧	0	1	0.0	7.024445068839562E-5
惦	1	0	7.024445068839562E-5	0.0
不清楚	36	13	0.002528800224782242	9.13177858949143E-4
惰	1	1	7.024445068839562E-5	7.024445068839562E-5
想	675	792	0.047415004214667045	0.05563360494520933
惶	1	0	7.024445068839562E-5	0.0
悍	1	0	7.024445068839562E-5	0.0
悄	4	10	2.809778027535825E-4	7.024445068839561E-4
悔	41	11	0.00288002247822422	7.726889575723518E-4
介意	4	1	2.809778027535825E-4	7.024445068839562E-5
悬	3	11	2.1073335206518685E-4	7.726889575723518E-4
悦	44	74	0.0030907558302894073	0.0051980893509412755
患	7	6	4.917111548187693E-4	4.214667041303737E-4
仇视	1	0	7.024445068839562E-5	0.0
悲	11	0	7.726889575723518E-4	0.0
恋	2	4	1.4048890137679124E-4	2.809778027535825E-4
恒	2	14	1.4048890137679124E-4	9.834223096375386E-4
恐	63	40	0.004425400393368924	0.0028097780275358245
恕	3	1	2.1073335206518685E-4	7.024445068839562E-5
恨	6	1	4.214667041303737E-4	7.024445068839562E-5
恬	0	6	0.0	4.214667041303737E-4
恭	46	43	0.0032312447316661984	0.0030205113796010117
坑洼	3	5	2.1073335206518685E-4	3.5122225344197806E-4
恰	5	18	3.5122225344197806E-4	0.001264400112391121
偏好	0	4	0.0	2.809778027535825E-4
恳	18	13	0.001264400112391121	9.13177858949143E-4
